Indicator Code: CG1040
"Indicator Name: Cardiovascular diseases"
Export date: 5/26/2022 4:01:42 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: I00-I99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,BRA,Brazil,2012,All,Age_all,[All],333295.00000000,28.21745631,180.50359931,167.24347295,
CSA,Central and South America,BRA,Brazil,2013,All,Age_all,[All],339651.00000000,28.05933874,176.53169986,168.95041121,
CSA,Central and South America,BRA,Brazil,2014,All,Age_all,[All],340373.00000000,27.73937911,170.17558335,167.86679989,
CSA,Central and South America,BRA,Brazil,2015,All,Age_all,[All],349605.00000000,27.65479463,168.29199726,170.97959376,
CSA,Central and South America,BRA,Brazil,2016,All,Age_all,[All],362061.00000000,27.64301322,166.93890310,175.61876133,
CSA,Central and South America,BRA,Brazil,2017,All,Age_all,[All],358844.00000000,27.33707940,158.77506582,172.65909601,
CSA,Central and South America,BRA,Brazil,2018,All,Age_all,[All],357745.00000000,27.16942643,152.26976916,170.78634469,
CSA,Central and South America,BRA,Brazil,2019,All,Age_all,[All],364102.00000000,26.97449476,144.86646274,173.26051927,
AS,Asia,BRN,Brunei Darussalam,2000,All,Age_all,[All],260.00000000,26.94300518,239.88378092,78.03940990,
AS,Asia,BRN,Brunei Darussalam,2001,All,Age_all,[All],295.00000000,29.09270217,221.79319743,88.63010900,
AS,Asia,BRN,Brunei Darussalam,2002,All,Age_all,[All],341.00000000,32.75696446,286.44131818,99.07030796,
AS,Asia,BRN,Brunei Darussalam,2003,All,Age_all,[All],334.00000000,33.06930693,294.29206471,95.53775744,
AS,Asia,BRN,Brunei Darussalam,2004,All,Age_all,[All],304.00000000,30.12884044,209.12976801,84.51487351,
AS,Asia,BRN,Brunei Darussalam,2005,All,Age_all,[All],310.00000000,28.91791045,198.38692418,83.76114564,
AS,Asia,BRN,Brunei Darussalam,2006,All,Age_all,[All],352.00000000,32.14611872,211.49210352,91.90600522,
AS,Asia,BRN,Brunei Darussalam,2007,All,Age_all,[All],333.00000000,28.36456559,195.59070380,88.80828877,
AS,Asia,BRN,Brunei Darussalam,2008,All,Age_all,[All],336.00000000,30.79743355,181.64939558,88.55598399,
AS,Asia,BRN,Brunei Darussalam,2009,All,Age_all,[All],333.00000000,28.43723313,173.27468113,86.73998323,
AS,Asia,BRN,Brunei Darussalam,2010,All,Age_all,[All],335.00000000,27.73178808,155.09882779,80.83976834,
AS,Asia,BRN,Brunei Darussalam,2011,All,Age_all,[All],329.00000000,26.63967611,139.88615228,77.83297847,
AS,Asia,BRN,Brunei Darussalam,2012,All,Age_all,[All],276.00000000,22.69736842,121.01304580,69.03451726,
AS,Asia,BRN,Brunei Darussalam,2013,All,Age_all,[All],351.00000000,25.07142857,155.97282005,86.79074529,
AS,Asia,BRN,Brunei Darussalam,2014,All,Age_all,[All],408.00000000,27.75510204,173.92518828,99.56829336,
AS,Asia,BRN,Brunei Darussalam,2015,All,Age_all,[All],306.00000000,19.78021978,122.25476664,73.75146720,
AS,Asia,BRN,Brunei Darussalam,2016,All,Age_all,[All],421.00000000,25.79656863,117.23448135,99.60300749,
AS,Asia,BRN,Brunei Darussalam,2017,All,Age_all,[All],491.00000000,28.95047170,169.22372927,114.31897555,
AS,Asia,BRN,Brunei Darussalam,2018,All,Age_all,[All],462.00000000,28.66004963,167.29360587,104.43037975,
AS,Asia,BRN,Brunei Darussalam,2019,All,Age_all,[All],526.00000000,29.93739328,169.37041200,121.39815595,
EU,Europe,BGR,Bulgaria,2000,All,Age_all,[All],76141.00000000,66.15951411,552.07354092,931.93876457,
EU,Europe,BGR,Bulgaria,2001,All,Age_all,[All],74756.00000000,66.52783711,532.49552889,944.68793744,
EU,Europe,BGR,Bulgaria,2002,All,Age_all,[All],76312.00000000,67.76241598,540.55965376,969.79247417,
EU,Europe,BGR,Bulgaria,2003,All,Age_all,[All],75678.00000000,67.61371251,533.14908258,967.30937092,
EU,Europe,BGR,Bulgaria,2004,All,Age_all,[All],74064.00000000,67.26364545,514.44606249,951.83739290,
EU,Europe,BGR,Bulgaria,2005,All,Age_all,[All],74932.00000000,66.09275495,507.25293031,968.12620318,
EU,Europe,BGR,Bulgaria,2006,All,Age_all,[All],75332.00000000,66.40808195,500.05053414,978.46219389,
EU,Europe,BGR,Bulgaria,2007,All,Age_all,[All],74380.00000000,65.82067891,483.76372860,971.04819417,
EU,Europe,BGR,Bulgaria,2008,All,Age_all,[All],71492.00000000,64.68517865,457.65400910,937.79739867,
EU,Europe,BGR,Bulgaria,2009,All,Age_all,[All],71306.00000000,65.98252952,453.55116557,940.07605142,
EU,Europe,BGR,Bulgaria,2010,All,Age_all,[All],74392.00000000,67.52779921,465.37871137,987.37916743,
EU,Europe,BGR,Bulgaria,2011,All,Age_all,[All],72582.00000000,67.04539156,446.63770024,978.71561207,
EU,Europe,BGR,Bulgaria,2012,All,Age_all,[All],71644.00000000,65.55942936,428.60279204,980.63370257,
EU,Europe,BGR,Bulgaria,2013,All,Age_all,[All],67910.00000000,65.08217931,404.15805837,934.74088160,
EU,Europe,BGR,Bulgaria,2014,All,Age_all,[All],71759.00000000,65.86294882,421.17992984,993.35023317,
EU,Europe,BGR,Bulgaria,2015,All,Age_all,[All],72027.00000000,65.40951897,415.79463450,1003.44232810,
EU,Europe,BGR,Bulgaria,2016,All,Age_all,[All],70459.00000000,65.49451571,406.74671110,988.50672758,
EU,Europe,BGR,Bulgaria,2017,All,Age_all,[All],71995.00000000,65.57459172,411.37543072,1017.46098440,
EU,Europe,BGR,Bulgaria,2018,All,Age_all,[All],70545.00000000,65.00285646,401.26984479,1004.19399930,
EU,Europe,BGR,Bulgaria,2019,All,Age_all,[All],68839.00000000,63.69086720,386.06567250,986.83147164,
AF,Africa,CPV,Cabo Verde,2011,All,Age_all,[All],655.00000000,25.98175327,210.88268798,131.30015215,
NAC,North America and the Caribbean,CAN,Canada,2000,All,Age_all,[All],76426.00000000,35.04783043,149.12916519,248.21023036,
NAC,North America and the Caribbean,CAN,Canada,2001,All,Age_all,[All],74818.00000000,34.07974929,141.99027741,241.18305222,
NAC,North America and the Caribbean,CAN,Canada,2002,All,Age_all,[All],74626.00000000,33.37432861,136.96167023,237.87008703,
NAC,North America and the Caribbean,CAN,Canada,2003,All,Age_all,[All],74255.00000000,32.83164359,132.58419407,234.47108621,
NAC,North America and the Caribbean,CAN,Canada,2004,All,Age_all,[All],72743.00000000,32.10420859,125.86507724,227.39681646,
NAC,North America and the Caribbean,CAN,Canada,2005,All,Age_all,[All],71749.00000000,31.17732432,120.25071598,222.13659309,
NAC,North America and the Caribbean,CAN,Canada,2006,All,Age_all,[All],69019.00000000,30.26100605,111.96002822,212.12474283,
NAC,North America and the Caribbean,CAN,Canada,2007,All,Age_all,[All],69834.00000000,29.68918063,109.37127549,212.06290987,
NAC,North America and the Caribbean,CAN,Canada,2008,All,Age_all,[All],69945.00000000,29.31266423,105.82215993,209.80790541,
NAC,North America and the Caribbean,CAN,Canada,2009,All,Age_all,[All],68703.00000000,28.81619676,100.68359936,203.58801240,
NAC,North America and the Caribbean,CAN,Canada,2010,All,Age_all,[All],67701.00000000,28.19993752,96.02603401,198.26011601,
NAC,North America and the Caribbean,CAN,Canada,2011,All,Age_all,[All],66178.00000000,27.33792146,90.69756317,191.60281233,
NAC,North America and the Caribbean,CAN,Canada,2012,All,Age_all,[All],66952.00000000,27.15048095,88.81053328,191.71852266,
NAC,North America and the Caribbean,CAN,Canada,2013,All,Age_all,[All],68431.00000000,27.11878512,88.26131983,193.87459299,
NAC,North America and the Caribbean,CAN,Canada,2014,All,Age_all,[All],69583.00000000,26.88460364,87.23003647,195.10526720,
NAC,North America and the Caribbean,CAN,Canada,2015,All,Age_all,[All],70367.00000000,26.62058842,85.90886701,195.31915739,
NAC,North America and the Caribbean,CAN,Canada,2016,All,Age_all,[All],69945.00000000,26.17574744,83.32171039,192.24667471,
NAC,North America and the Caribbean,CAN,Canada,2017,All,Age_all,[All],71997.00000000,26.02091156,83.07278036,196.00570019,
NAC,North America and the Caribbean,CAN,Canada,2018,All,Age_all,[All],71646.00000000,25.25360761,80.32216423,193.24840574,
NAC,North America and the Caribbean,CAN,Canada,2019,All,Age_all,[All],71490.00000000,25.16526918,78.63323666,191.09328857,
CSA,Central and South America,CHL,Chile,2000,All,Age_all,[All],21956.00000000,27.85799477,159.45779705,143.10712314,
CSA,Central and South America,CHL,Chile,2001,All,Age_all,[All],22665.00000000,27.68379524,157.20662891,146.07395551,
CSA,Central and South America,CHL,Chile,2002,All,Age_all,[All],22452.00000000,27.69151075,149.16745160,143.14852412,
CSA,Central and South America,CHL,Chile,2003,All,Age_all,[All],23770.00000000,28.40854766,152.02802141,149.97174701,
CSA,Central and South America,CHL,Chile,2004,All,Age_all,[All],24268.00000000,28.17339618,149.33183747,151.53321227,
CSA,Central and South America,CHL,Chile,2005,All,Age_all,[All],24290.00000000,28.21072681,143.94733621,150.09836726,
CSA,Central and South America,CHL,Chile,2006,All,Age_all,[All],24087.00000000,28.12620418,136.31745238,147.28052896,
CSA,Central and South America,CHL,Chile,2007,All,Age_all,[All],25131.00000000,28.06114473,136.18826784,152.03087441,
CSA,Central and South America,CHL,Chile,2008,All,Age_all,[All],23912.00000000,27.55378358,124.65475416,143.11485973,
CSA,Central and South America,CHL,Chile,2009,All,Age_all,[All],24835.00000000,27.00483880,124.32382112,147.07287957,
CSA,Central and South America,CHL,Chile,2010,All,Age_all,[All],27158.00000000,27.73205351,130.35490484,159.16742974,
CSA,Central and South America,CHL,Chile,2011,All,Age_all,[All],25744.00000000,27.10322683,118.59694722,149.38280946,
CSA,Central and South America,CHL,Chile,2012,All,Age_all,[All],27179.00000000,27.53391213,119.84910314,156.19803444,
CSA,Central and South America,CHL,Chile,2013,All,Age_all,[All],27659.00000000,27.72304022,117.78570076,157.40824051,
CSA,Central and South America,CHL,Chile,2014,All,Age_all,[All],28064.00000000,27.52451942,114.60335465,158.02728077,
CSA,Central and South America,CHL,Chile,2015,All,Age_all,[All],28321.00000000,27.40909927,111.06003394,157.60723271,
CSA,Central and South America,CHL,Chile,2016,All,Age_all,[All],28148.00000000,27.05861996,105.69700925,154.58232129,
CSA,Central and South America,CHL,Chile,2017,All,Age_all,[All],28589.00000000,26.87239162,102.70461887,154.78246077,
CSA,Central and South America,CHL,Chile,2018,All,Age_all,[All],28199.00000000,26.40454699,98.17628812,150.56201132,
CSA,Central and South America,COL,Colombia,2000,All,Age_all,[All],51608.00000000,27.55718832,201.25257824,130.22468249,
CSA,Central and South America,COL,Colombia,2001,All,Age_all,[All],51136.00000000,26.72073240,191.09112049,127.02713116,
CSA,Central and South America,COL,Colombia,2002,All,Age_all,[All],51671.00000000,26.90161084,185.45616990,126.41111907,
CSA,Central and South America,COL,Colombia,2003,All,Age_all,[All],53503.00000000,28.18914647,184.61187179,128.97302323,
CSA,Central and South America,COL,Colombia,2004,All,Age_all,[All],54237.00000000,28.73011585,180.45999634,128.90260007,
CSA,Central and South America,COL,Colombia,2005,All,Age_all,[All],55814.00000000,29.55670764,179.07567595,130.87216872,
CSA,Central and South America,COL,Colombia,2006,All,Age_all,[All],57786.00000000,29.96981547,177.22791829,133.76111149,
CSA,Central and South America,COL,Colombia,2007,All,Age_all,[All],57453.00000000,29.97605172,168.79021149,131.35862585,
CSA,Central and South America,COL,Colombia,2008,All,Age_all,[All],58692.00000000,29.83105292,165.55554211,132.62237748,
CSA,Central and South America,COL,Colombia,2009,All,Age_all,[All],57314.00000000,29.14029174,155.23745653,128.07582310,
CSA,Central and South America,COL,Colombia,2010,All,Age_all,[All],59398.00000000,29.62168740,154.93642774,131.34554107,
CSA,Central and South America,COL,Colombia,2011,All,Age_all,[All],58874.00000000,30.06490555,146.75282067,128.93223159,
CSA,Central and South America,COL,Colombia,2012,All,Age_all,[All],61034.00000000,30.55427622,145.92729158,132.46456626,
CSA,Central and South America,COL,Colombia,2013,All,Age_all,[All],62525.00000000,30.78972379,143.56908905,134.47539958,
CSA,Central and South America,COL,Colombia,2014,All,Age_all,[All],66099.00000000,31.46807204,145.66122568,140.73289863,
CSA,Central and South America,COL,Colombia,2015,All,Age_all,[All],69861.00000000,31.83139535,147.54681635,147.01182540,
CSA,Central and South America,COL,Colombia,2016,All,Age_all,[All],70621.00000000,31.65753683,142.53273172,146.59247280,
CSA,Central and South America,COL,Colombia,2017,All,Age_all,[All],72474.00000000,31.83934910,139.78356274,148.17877442,
CSA,Central and South America,COL,Colombia,2018,All,Age_all,[All],75740.00000000,31.96697787,139.86932374,152.51389781,
CSA,Central and South America,COL,Colombia,2019,All,Age_all,[All],75826.00000000,31.03108183,134.32149406,150.62939810,
CSA,Central and South America,CRI,Costa Rica,2000,All,Age_all,[All],4739.00000000,31.71172377,169.33978890,119.60007793,
CSA,Central and South America,CRI,Costa Rica,2001,All,Age_all,[All],4884.00000000,31.28964059,166.18572945,121.06867648,
CSA,Central and South America,CRI,Costa Rica,2002,All,Age_all,[All],4517.00000000,30.10530525,146.80994604,110.14588172,
CSA,Central and South America,CRI,Costa Rica,2003,All,Age_all,[All],4493.00000000,28.43670886,139.95475109,107.89968331,
CSA,Central and South America,CRI,Costa Rica,2004,All,Age_all,[All],4781.00000000,29.01972686,142.41058979,113.15561204,
CSA,Central and South America,CRI,Costa Rica,2005,All,Age_all,[All],4546.00000000,29.29312456,130.21830648,106.07858776,
CSA,Central and South America,CRI,Costa Rica,2006,All,Age_all,[All],4800.00000000,28.84442041,130.81180239,110.46133255,
CSA,Central and South America,CRI,Costa Rica,2007,All,Age_all,[All],4706.00000000,29.52691680,122.67918976,106.84216692,
CSA,Central and South America,CRI,Costa Rica,2008,All,Age_all,[All],4657.00000000,28.26192499,116.28163672,104.34392942,
CSA,Central and South America,CRI,Costa Rica,2009,All,Age_all,[All],4807.00000000,28.86740331,114.91407443,106.33214916,
CSA,Central and South America,CRI,Costa Rica,2010,All,Age_all,[All],5599.00000000,29.48704445,128.15616421,122.31893455,
CSA,Central and South America,CRI,Costa Rica,2011,All,Age_all,[All],5440.00000000,29.47231553,118.67789009,117.41633978,
CSA,Central and South America,CRI,Costa Rica,2012,All,Age_all,[All],5727.00000000,30.28075927,119.38208149,122.16296928,
CSA,Central and South America,CRI,Costa Rica,2013,All,Age_all,[All],5553.00000000,28.67544539,110.57930718,117.09984612,
CSA,Central and South America,CRI,Costa Rica,2014,All,Age_all,[All],5968.00000000,29.41350419,113.70116321,124.45270422,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age_all,[All],5708.00000000,27.49121033,104.17528384,117.74403421,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age_all,[All],5813.00000000,26.01593269,101.24894277,118.64851322,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age_all,[All],5936.00000000,25.85478462,98.85130650,119.92030633,
CSA,Central and South America,CRI,Costa Rica,2018,All,Age_all,[All],6400.00000000,27.22709096,102.09065706,128.01431200,
CSA,Central and South America,CRI,Costa Rica,2019,All,Age_all,[All],6235.00000000,25.66688622,109.81276174,123.26989304,
CSA,Central and South America,CRI,Costa Rica,2020,All,Age_all,[All],5840.00000000,22.46499461,85.39779682,114.64202439,
EU,Europe,HRV,Croatia,2000,All,Age_all,[All],26712.00000000,53.16244079,418.54463990,609.66814260,
EU,Europe,HRV,Croatia,2001,All,Age_all,[All],26542.00000000,53.56393284,360.32636462,598.13496910,
EU,Europe,HRV,Croatia,2002,All,Age_all,[All],26698.00000000,52.79519073,355.36819632,600.87324451,
EU,Europe,HRV,Croatia,2003,All,Age_all,[All],27872.00000000,53.01378982,367.73395423,627.49335855,
EU,Europe,HRV,Croatia,2004,All,Age_all,[All],24959.00000000,50.16279444,311.26815733,562.21561472,
EU,Europe,HRV,Croatia,2005,All,Age_all,[All],26029.00000000,50.25873721,323.78583360,585.98190973,
EU,Europe,HRV,Croatia,2006,All,Age_all,[All],25611.00000000,50.83766724,308.35081553,576.82146620,
EU,Europe,HRV,Croatia,2007,All,Age_all,[All],26506.00000000,50.61584586,308.09535596,597.52271312,
EU,Europe,HRV,Croatia,2008,All,Age_all,[All],26235.00000000,50.30584265,296.92083823,591.61016284,
EU,Europe,HRV,Croatia,2009,All,Age_all,[All],25976.00000000,49.55927806,285.24413609,586.48775208,
EU,Europe,HRV,Croatia,2010,All,Age_all,[All],25631.00000000,49.19955467,273.45763633,580.17814826,
EU,Europe,HRV,Croatia,2011,All,Age_all,[All],24841.00000000,48.68970384,258.43023784,564.21067742,
EU,Europe,HRV,Croatia,2012,All,Age_all,[All],24988.00000000,48.32334171,252.61617708,585.53392830,
EU,Europe,HRV,Croatia,2013,All,Age_all,[All],24232.00000000,48.09272417,238.25114451,569.40251038,
EU,Europe,HRV,Croatia,2014,All,Age_all,[All],24112.00000000,47.42815555,231.17282027,568.89539870,
EU,Europe,HRV,Croatia,2015,All,Age_all,[All],25694.00000000,47.40153122,242.89713067,611.23740486,
EU,Europe,HRV,Croatia,2016,All,Age_all,[All],23190.00000000,44.99243336,214.64228962,555.53572545,
EU,Europe,HRV,Croatia,2017,All,Age_all,[All],23504.00000000,43.95160536,213.03221950,569.85873060,
EU,Europe,HRV,Croatia,2019,All,Age_all,[All],21951.00000000,42.38135691,191.35922448,539.96639324,
NAC,North America and the Caribbean,CUB,Cuba,2000,All,Age_all,[All],32270.00000000,42.20341865,225.66106302,290.03013545,
NAC,North America and the Caribbean,CUB,Cuba,2001,All,Age_all,[All],33192.00000000,41.80615908,226.81713269,297.29502904,
NAC,North America and the Caribbean,CUB,Cuba,2002,All,Age_all,[All],30469.00000000,41.23952736,203.88654447,272.05312023,
NAC,North America and the Caribbean,CUB,Cuba,2003,All,Age_all,[All],32043.00000000,40.85345641,208.50139278,285.35468698,
NAC,North America and the Caribbean,CUB,Cuba,2004,All,Age_all,[All],32805.00000000,40.44507459,208.58325595,291.59053951,
NAC,North America and the Caribbean,CUB,Cuba,2005,All,Age_all,[All],34796.00000000,41.02140904,217.06586200,308.97967976,
NAC,North America and the Caribbean,CUB,Cuba,2006,All,Age_all,[All],32690.00000000,40.44240452,199.58670362,290.28754184,
NAC,North America and the Caribbean,CUB,Cuba,2007,All,Age_all,[All],32644.00000000,39.84522807,193.90697516,290.13995226,
NAC,North America and the Caribbean,CUB,Cuba,2008,All,Age_all,[All],34756.00000000,40.21614616,201.21909423,309.30043336,
NAC,North America and the Caribbean,CUB,Cuba,2009,All,Age_all,[All],34437.00000000,39.61007591,194.61469075,306.74171745,
NAC,North America and the Caribbean,CUB,Cuba,2010,All,Age_all,[All],36731.00000000,40.33492560,202.49342063,327.20069212,
NAC,North America and the Caribbean,CUB,Cuba,2011,All,Age_all,[All],33648.00000000,38.65631175,180.24067525,299.44811947,
NAC,North America and the Caribbean,CUB,Cuba,2012,All,Age_all,[All],34189.00000000,38.25471065,179.08131529,303.71043920,
NAC,North America and the Caribbean,CUB,Cuba,2013,All,Age_all,[All],34871.00000000,37.79111983,177.95169245,309.06546230,
NAC,North America and the Caribbean,CUB,Cuba,2014,All,Age_all,[All],36427.00000000,37.81480328,181.84673393,322.16599699,
NAC,North America and the Caribbean,CUB,Cuba,2015,All,Age_all,[All],37152.00000000,37.26715551,181.11669629,328.05932406,
NAC,North America and the Caribbean,CUB,Cuba,2016,All,Age_all,[All],36932.00000000,37.15941562,175.76997631,325.81968370,
NAC,North America and the Caribbean,CUB,Cuba,2017,All,Age_all,[All],40562.00000000,37.92648833,188.82723880,357.71312645,
NAC,North America and the Caribbean,CUB,Cuba,2018,All,Age_all,[All],39258.00000000,36.96749407,179.10550491,346.24745130,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age_all,[All],40459.00000000,37.08806571,181.30461556,356.98646215,
AS,Asia,CYP,Cyprus,2000,All,Age_all,[All],2179.00000000,40.58483889,177.82300152,231.00001060,
AS,Asia,CYP,Cyprus,2004,All,Age_all,[All],2013.00000000,38.52631579,171.24675418,274.94403462,
AS,Asia,CYP,Cyprus,2005,All,Age_all,[All],2125.00000000,39.17050691,174.50797810,286.06583418,
AS,Asia,CYP,Cyprus,2006,All,Age_all,[All],2040.00000000,39.78935050,161.97072049,270.10351320,
AS,Asia,CYP,Cyprus,2007,All,Age_all,[All],2092.00000000,38.88475836,159.99689044,271.09401727,
AS,Asia,CYP,Cyprus,2008,All,Age_all,[All],2015.00000000,38.79476319,150.01003958,254.69253618,
AS,Asia,CYP,Cyprus,2009,All,Age_all,[All],1951.00000000,37.64955616,137.87969139,240.02056968,
AS,Asia,CYP,Cyprus,2010,All,Age_all,[All],1928.00000000,37.84102061,133.20064652,231.04928492,
AS,Asia,CYP,Cyprus,2011,All,Age_all,[All],2041.00000000,38.89100610,141.33970884,240.41066523,
